Sample	Species	RelativeAbundance	Type	Sample_type	Sampling place specific details	Location	Sampling_day	Individual
SL346144	Cutibacterium_acnes	27.795641668434744	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Dermacoccus_nishinomiyaensis	1.6437983689729967	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Gordonia_bronchialis	0.09722717169865344	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Janibacter_indicus	0.4871658073460072	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Micrococcus_luteus	8.358034939984881	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Minor/Unclassified	54.08055435967049	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Moraxella_osloensis	2.1087172810998207	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346144	Xanthomonas_campestris	5.150362233011509	Skin	Right palm	residence 4 right palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346147	Brevundimonas_diminuta	0.1285875172177408	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Chryseobacterium_taklimakanense	0.04768808585558599	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Cutibacterium_acnes	15.712798502934731	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Dermacoccus_nishinomiyaensis	0.7489584198212123	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Gordonia_bronchialis	0.08281547052599533	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Janibacter_indicus	1.0125202514694955	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Micrococcus_luteus	21.588651938712292	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Minor/Unclassified	59.96201984590786	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Moraxella_osloensis	0.5524579589073467	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346147	Xanthomonas_campestris	0.16350200864772343	Skin	Left palm	residence 4 left palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346149	Brevundimonas_diminuta	0.07830339004397037	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Chryseobacterium_taklimakanense	1.0562744013623695	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Cutibacterium_acnes	55.41388543611703	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Dermacoccus_nishinomiyaensis	0.7742726819732454	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Gordonia_bronchialis	0.06653050272966712	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Janibacter_indicus	0.5678364718573236	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Micrococcus_luteus	8.215285040767045	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Minor/Unclassified	33.142046730148984	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Moraxella_osloensis	0.4982943002798114	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346149	Xanthomonas_campestris	0.1872710447205445	Skin	Right palm	residence 4 right palm day 7 day	Residence 4	Day 7 day	Subject_4
SL346150	Brevundimonas_diminuta	0.17723976837143107	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Chryseobacterium_taklimakanense	0.525899491824485	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Cutibacterium_acnes	32.100502884775636	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Dermacoccus_nishinomiyaensis	1.2999346593689736	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Gordonia_bronchialis	0.06825053767138689	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Janibacter_indicus	0.6155775238810748	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Micrococcus_luteus	29.209907438514996	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Minor/Unclassified	32.903108044833715	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Moraxella_osloensis	2.898267018324476	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346150	Xanthomonas_campestris	0.20131263243381947	Skin	Right palm	residence 4 right palm day 5 day	Residence 4	Day 5 day	Subject_4
SL346151	Brevundimonas_diminuta	0.1544586300730953	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Chryseobacterium_taklimakanense	1.7076764424846034	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Cutibacterium_acnes	16.365043286273927	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Dermacoccus_nishinomiyaensis	3.860860031709448	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Gordonia_bronchialis	0.08056077568518302	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Janibacter_indicus	0.29998288840666837	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Micrococcus_luteus	10.059042568495588	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Minor/Unclassified	62.04996888112893	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Moraxella_osloensis	5.053977234009367	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346151	Xanthomonas_campestris	0.3684292617331773	Skin	Left palm	residence 4 left palm day 8 night	Residence 4	Day 8 night	Subject_4
SL346160	Brevundimonas_diminuta	0.23775030440926825	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Chryseobacterium_taklimakanense	0.1259854416822945	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Cutibacterium_acnes	26.75113098042004	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Dermacoccus_nishinomiyaensis	1.7746838143147905	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Gordonia_bronchialis	0.2737461448899238	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Janibacter_indicus	0.6592571525068215	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Micrococcus_luteus	10.876076542266228	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Minor/Unclassified	53.30161847964234	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Moraxella_osloensis	2.7387946281763	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346160	Xanthomonas_campestris	3.2609565116919823	Skin	Left palm	residence 4 left palm day 3 night	Residence 4	Day 3 night	Subject_4
SL346163	Brevundimonas_diminuta	0.04047718098921733	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Chryseobacterium_taklimakanense	0.27884280237016384	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Cutibacterium_acnes	68.27915762488897	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Dermacoccus_nishinomiyaensis	0.6082820809768493	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Gordonia_bronchialis	0.04969698332565017	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Janibacter_indicus	0.323142828230585	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Micrococcus_luteus	6.415408313563229	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Minor/Unclassified	22.70297619716884	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Moraxella_osloensis	1.1133473504311944	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346163	Xanthomonas_campestris	0.18866863805529632	Skin	Right palm	residence 4 right palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346167	Brevundimonas_diminuta	0.10444884582249024	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Chryseobacterium_taklimakanense	0.05542183655887238	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Cutibacterium_acnes	29.73274950928582	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Dermacoccus_nishinomiyaensis	1.1842864882628277	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Gordonia_bronchialis	0.4606051993498592	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Janibacter_indicus	0.7258128980113864	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Micrococcus_luteus	11.10728210958247	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Minor/Unclassified	47.96955351671092	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Moraxella_osloensis	1.802453126804096	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346167	Xanthomonas_campestris	6.857386469611248	Skin	Right palm	residence 4 right palm day 4 night	Residence 4	Day 4 night	Subject_4
SL346169	Brevundimonas_diminuta	0.04224477539012795	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Chryseobacterium_taklimakanense	0.287569856571353	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Cutibacterium_acnes	61.387257347028104	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Dermacoccus_nishinomiyaensis	0.7385201095310321	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Gordonia_bronchialis	0.05904089090668485	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Janibacter_indicus	0.3267607927766524	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Micrococcus_luteus	10.48993759988599	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Minor/Unclassified	25.003308325783557	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Moraxella_osloensis	1.2210267007339393	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346169	Xanthomonas_campestris	0.4443336013925507	Skin	Left palm	residence 4 left palm day 8 day	Residence 4	Day 8 day	Subject_4
SL346171	Brevundimonas_diminuta	0.07335429170239116	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Chryseobacterium_taklimakanense	0.4420310564923311	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Cutibacterium_acnes	34.79279794226922	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Dermacoccus_nishinomiyaensis	2.611222253977327	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Gordonia_bronchialis	0.13241878631990092	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Janibacter_indicus	1.6347527865104317	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Micrococcus_luteus	3.6324664189768505	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Minor/Unclassified	52.536915309135935	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Moraxella_osloensis	2.8846337048680577	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346171	Xanthomonas_campestris	1.259407449747547	Skin	Left palm	residence 4 left palm day 1 day	Residence 4	Day 1 day	Subject_4
SL346172	Brevundimonas_diminuta	0.10741489247083635	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Chryseobacterium_taklimakanense	0.06105344951989788	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Cutibacterium_acnes	19.226286285175114	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Dermacoccus_nishinomiyaensis	0.5919246202116302	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Gordonia_bronchialis	0.06072696048503211	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Janibacter_indicus	0.926902369983904	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Micrococcus_luteus	20.079402133279356	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Minor/Unclassified	58.0520358223769	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Moraxella_osloensis	0.5318506377963296	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346172	Xanthomonas_campestris	0.3624028287009981	Skin	Right palm	residence 4 right palm day 2 day	Residence 4	Day 2 day	Subject_4
SL346173	Brevundimonas_diminuta	0.2530259635348862	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Chryseobacterium_taklimakanense	1.3853004599865142	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Cutibacterium_acnes	48.65709307216247	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Dermacoccus_nishinomiyaensis	0.7210238538724989	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Gordonia_bronchialis	0.09146321109308551	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Janibacter_indicus	0.5814923858545802	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Micrococcus_luteus	6.521260189469046	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Minor/Unclassified	40.06689499088705	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Moraxella_osloensis	1.3873033040250489	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
SL346173	Xanthomonas_campestris	0.3351425691148097	Skin	Right palm	residence 4 right palm day 6 day	Residence 4	Day 6 day	Subject_4
